file,line,kind,text,suggestedNamespace
"lib/faq-data.ts","335","string","Ne sıklıkla antrenman yapmalıyım?","faq"
"lib/faq-data.ts","336","string","En iyi sonuçlar için haftada 3-4 seans öneriyoruz, ancak bunu takviminize ve hedeflerinize göre ayarlayabilirsiniz.","faq"
"lib/faq-data.ts","351","string","what-is-request","faq"
"lib/faq-data.ts","352","string","Koç programı talebi nedir?","faq"
"lib/faq-data.ts","353","string","Koç programı talebi, bir koçtan sizin için kişiselleştirilmiş bir antrenman planı hazırlamasını istemenizi sağlar. Koç, hedeflerinize, seviyenize ve tercihlerinize göre yapılandırılmış bir program tasarlar.","faq"
"lib/faq-data.ts","356","string","how-tokens-work","faq"
"lib/faq-data.ts","357","string","Tokenlar nasıl çalışır?","faq"
"lib/faq-data.ts","358","string","100 token = €1.00 / £0.87 / $1.19. Koç programı talep ederken veya instant AI programları üretirken token harcarsınız. Tokenların süresi dolmaz.","faq"
"lib/faq-data.ts","361","string","instant-ai-instead","faq"
"lib/faq-data.ts","362","string","Bunun yerine Instant AI kullanabilir miyim?","faq"
"lib/faq-data.ts","363","string","Evet. Instant AI dakikalar içinde bir program üretir, koç programları ise koçunuz tarafından kişiselleştirilir. Platformda her iki seçenek de mevcuttur.","faq"
"lib/faq-data.ts","366","string","where-see-requests","faq"
"lib/faq-data.ts","367","string","Taleplerimi nerede görebilirim?","faq"
"lib/faq-data.ts","368","string","Tüm koç programı taleplerinizi panelinizde takip edebilirsiniz. Durumu ve güncellemeleri görür, taleplerinizi oradan yönetirsiniz.","faq"
"lib/faq-data.ts","374","string","how-do-i-start","faq"
"lib/faq-data.ts","375","string","getting_started","faq"
"lib/faq-data.ts","376","string","Nasıl başlarım?","faq"
"lib/faq-data.ts","377","string","Koçlara göz atın veya oluşturucuyu açın. Koç desteği istiyorsanız bir koç profilinden plan talep edin.","faq"
"lib/faq-data.ts","378","string","başla","faq"
"lib/faq-data.ts","378","string","başlangıç","faq"
"lib/faq-data.ts","378","string","nasıl","faq"
"lib/faq-data.ts","378","string","ilk adım","faq"
"lib/faq-data.ts","381","string","coach-vs-ai-difference","faq"
"lib/faq-data.ts","382","string","getting_started","faq"
"lib/faq-data.ts","383","string","Koç talepleri ile Instant AI arasındaki fark nedir?","faq"
"lib/faq-data.ts","384","string","Koç talepleri, koç liderliğinde yürüyen bir süreçle hazırlanır. Instant AI ise girdilerinize göre planı hemen üretir.","faq"
"lib/faq-data.ts","385","string","fark","faq"
"lib/faq-data.ts","385","string","koç","faq"
"lib/faq-data.ts","385","string","instant ai","faq"
"lib/faq-data.ts","385","string","karşılaştırma","faq"
"lib/faq-data.ts","388","string","do-i-need-account","faq"
"lib/faq-data.ts","389","string","getting_started","faq"
"lib/faq-data.ts","390","string","Bir hesaba ihtiyacım var mı?","faq"
"lib/faq-data.ts","391","string","Sayfalara hesap olmadan göz atabilirsiniz. Plan üretmek, token satın almak ve panelinize erişmek için giriş yapmanız gerekir.","faq"
"lib/faq-data.ts","392","string","hesap","faq"
"lib/faq-data.ts","392","string","giriş","faq"
"lib/faq-data.ts","392","string","kayıt","faq"
"lib/faq-data.ts","392","string","üye ol","faq"
"lib/faq-data.ts","395","string","how-choose-coach","faq"
"lib/faq-data.ts","396","string","coaches","faq"
"lib/faq-data.ts","397","string","Bir koçu nasıl seçerim?","faq"
"lib/faq-data.ts","398","string","Filtreleri kullanın ve hedefinize uyan uzmanlık alanlarını arayın. Odak alanlarını ve puanları görmek için koç profilini açın.","faq"
"lib/faq-data.ts","399","string","seç","faq"
"lib/faq-data.ts","399","string","koç","faq"
"lib/faq-data.ts","399","string","filtre","faq"
"lib/faq-data.ts","399","string","profil","faq"
"lib/faq-data.ts","402","string","what-send-coach-request","faq"
"lib/faq-data.ts","403","string","coaches","faq"
"lib/faq-data.ts","404","string","Koç talebine ne göndermeliyim?","faq"
"lib/faq-data.ts","405","string","Hedefinizi, seviyenizi, antrenman türünü, ekipmanınızı ve programınızı paylaşın. Ne kadar çok bağlam verirseniz plan o kadar iyi olur.","faq"
"lib/faq-data.ts","406","string","talep","faq"
"lib/faq-data.ts","406","string","koç","faq"
"lib/faq-data.ts","406","string","bilgi","faq"
"lib/faq-data.ts","406","string","gönder","faq"
"lib/faq-data.ts","409","string","can-request-multiple-plans","faq"
"lib/faq-data.ts","410","string","coaches","faq"
"lib/faq-data.ts","411","string","Birden fazla plan talep edebilir miyim?","faq"
"lib/faq-data.ts","412","string","Evet. Her talep ayrı bir plandır ve seçiminize göre fiyatlandırılır.","faq"
"lib/faq-data.ts","413","string","birden fazla","faq"
"lib/faq-data.ts","413","string","plan","faq"
"lib/faq-data.ts","413","string","talep","faq"
"lib/faq-data.ts","416","string","can-save-coach","faq"
"lib/faq-data.ts","417","string","coaches","faq"
"lib/faq-data.ts","418","string","Bir koçu kaydedebilir miyim?","faq"
"lib/faq-data.ts","419","string","Evet. Koçları daha sonra tekrar ziyaret etmek için yer imlerine ekleyebilirsiniz.","faq"
"lib/faq-data.ts","420","string","kaydet","faq"
"lib/faq-data.ts","420","string","yer imi","faq"
"lib/faq-data.ts","420","string","favori","faq"
"lib/faq-data.ts","420","string","koç","faq"
"lib/faq-data.ts","423","string","how-instant-ai-works","faq"
"lib/faq-data.ts","424","string","instant_ai","faq"
"lib/faq-data.ts","425","string","Instant AI oluşturucu nasıl çalışır?","faq"
"lib/faq-data.ts","426","string","Hedefinizi ve antrenman tercihlerinizi seçin, önizleme oluşturun ve ardından tam planı yayınlayın.","faq"
"lib/faq-data.ts","427","string","instant ai","faq"
"lib/faq-data.ts","427","string","oluşturucu","faq"
"lib/faq-data.ts","427","string","nasıl çalışır","faq"
"lib/faq-data.ts","427","string","süreç","faq"
"lib/faq-data.ts","430","string","what-is-preview","faq"
"lib/faq-data.ts","431","string","instant_ai","faq"
"lib/faq-data.ts","432","string","Önizleme nedir?","faq"
"lib/faq-data.ts","433","string","Önizleme, yayınlamadan önce plan yapısını görmenizi sağlar. Önizlemeler 50 token tutar.","faq"
"lib/faq-data.ts","434","string","önizleme","faq"
"lib/faq-data.ts","434","string","50 token","faq"
"lib/faq-data.ts","434","string","gör","faq"
"lib/faq-data.ts","437","string","can-regenerate-plan","faq"
"lib/faq-data.ts","438","string","instant_ai","faq"
"lib/faq-data.ts","439","string","Planı yeniden üretebilir miyim?","faq"
"lib/faq-data.ts","440","string","Evet. Sonuçtan memnun olana kadar girdileri ayarlayıp yeniden oluşturabilirsiniz.","faq"
"lib/faq-data.ts","441","string","yeniden oluştur","faq"
"lib/faq-data.ts","441","string","tekrar dene","faq"
"lib/faq-data.ts","441","string","yenile","faq"
"lib/faq-data.ts","444","string","does-ai-replace-coach","faq"
"lib/faq-data.ts","445","string","instant_ai","faq"
"lib/faq-data.ts","446","string","Instant AI bir koçun yerini alır mı?","faq"
"lib/faq-data.ts","447","string","Hıza ihtiyacınız olduğunda iyi bir seçenektir. Rehberlik ve sorumluluk istiyorsanız koçlar daha uygundur.","faq"
"lib/faq-data.ts","448","string","yerine geçer","faq"
"lib/faq-data.ts","448","string","koç","faq"
"lib/faq-data.ts","448","string","karşılaştırma","faq"
"lib/faq-data.ts","451","string","what-are-tokens","faq"
"lib/faq-data.ts","452","string","tokens_payments","faq"
"lib/faq-data.ts","453","string","Tokenlar nedir?","faq"
"lib/faq-data.ts","454","string","Tokenlar; önizleme, yayınlama ve koç talepleri gibi özelliklerde kullanılan bakiyenizdir.","faq"
"lib/faq-data.ts","455","string","token","faq"
"lib/faq-data.ts","455","string","bakiye","faq"
"lib/faq-data.ts","455","string","nedir","faq"
"lib/faq-data.ts","455","string","açıklama","faq"
"lib/faq-data.ts","458","string","token-rates","faq"
"lib/faq-data.ts","459","string","tokens_payments","faq"
"lib/faq-data.ts","460","string","Token kurları nedir?","faq"
"lib/faq-data.ts","461","string","100 token = €1.00 | £0.87 | $1.19. Temel para birimi EUR'dur.","faq"
"lib/faq-data.ts","462","string","kur","faq"
"lib/faq-data.ts","462","string","para birimi","faq"
"lib/faq-data.ts","462","string","eur","faq"
"lib/faq-data.ts","462","string","gbp","faq"
"lib/faq-data.ts","462","string","usd","faq"
"lib/faq-data.ts","465","string","same-tokens-both-flows","faq"
"lib/faq-data.ts","466","string","tokens_payments","faq"
"lib/faq-data.ts","467","string","Aynı tokenları iki akışta da kullanabilir miyim?","faq"
"lib/faq-data.ts","468","string","Evet. Tek bir token bakiyesi hem koç taleplerinde hem de Instant AI'da çalışır.","faq"
"lib/faq-data.ts","469","string","aynı","faq"
"lib/faq-data.ts","469","string","token","faq"
"lib/faq-data.ts","469","string","iki akış","faq"
"lib/faq-data.ts","469","string","bakiye","faq"
"lib/faq-data.ts","472","string","not-enough-tokens","faq"
"lib/faq-data.ts","473","string","tokens_payments","faq"
"lib/faq-data.ts","474","string","Yeterli tokenım yoksa ne olur?","faq"
"lib/faq-data.ts","475","string","İşlemi tamamlamadan önce bakiye yüklemeniz istenir.","faq"
"lib/faq-data.ts","476","string","yetersiz","faq"
"lib/faq-data.ts","476","string","token","faq"
"lib/faq-data.ts","476","string","yükleme","faq"
"lib/faq-data.ts","476","string","bakiye","faq"
"lib/faq-data.ts","479","string","is-payment-secure","faq"
"lib/faq-data.ts","480","string","tokens_payments","faq"
"lib/faq-data.ts","481","string","Ödeme güvenli mi?","faq"
"lib/faq-data.ts","482","string","Evet. Ödemeler güvenli ödeme akışı üzerinden işlenir. Tam kart bilgilerinizi saklamıyoruz.","faq"
"lib/faq-data.ts","483","string","ödeme","faq"
"lib/faq-data.ts","483","string","güvenli","faq"
"lib/faq-data.ts","483","string","kart","faq"
"lib/faq-data.ts","483","string","checkout","faq"
"lib/faq-data.ts","486","string","where-see-balance","faq"
"lib/faq-data.ts","487","string","account","faq"
"lib/faq-data.ts","488","string","Token bakiyemi nerede görebilirim?","faq"
"lib/faq-data.ts","489","string","Giriş yaptıktan sonra panelinizde.","faq"
"lib/faq-data.ts","490","string","bakiye","faq"
"lib/faq-data.ts","490","string","panel","faq"
"lib/faq-data.ts","490","string","nerede","faq"
"lib/faq-data.ts","493","string","where-find-plans","faq"
"lib/faq-data.ts","494","string","account","faq"
"lib/faq-data.ts","495","string","Planlarımı nerede bulurum?","faq"
"lib/faq-data.ts","496","string","Paneliniz, oluşturduğunuz planları ve koç taleplerini içerir.","faq"
"lib/faq-data.ts","497","string","planlar","faq"
"lib/faq-data.ts","497","string","panel","faq"
"lib/faq-data.ts","497","string","nerede bulurum","faq"
"lib/faq-data.ts","500","string","cant-sign-in","faq"
"lib/faq-data.ts","501","string","account","faq"
"lib/faq-data.ts","502","string","Giriş yapamıyorum. Ne yapmalıyım?","faq"
"lib/faq-data.ts","503","string","E-posta adresinizi kontrol edip tekrar deneyin. Sorun devam ederse destekle iletişime geçin.","faq"
"lib/faq-data.ts","504","string","giriş","faq"
"lib/faq-data.ts","504","string","oturum","faq"
"lib/faq-data.ts","504","string","sorun","faq"
"lib/faq-data.ts","504","string","problem","faq"
"lib/faq-data.ts","507","string","is-medical-advice","faq"
"lib/faq-data.ts","508","string","safety","faq"
"lib/faq-data.ts","509","string","Bu tıbbi tavsiye mi?","faq"
"lib/faq-data.ts","510","string","Hayır. Antrenman rehberi bilgilendirme amaçlıdır ve lisanslı tıbbi bakımın yerine geçmez.","faq"
"lib/faq-data.ts","511","string","tıbbi","faq"
"lib/faq-data.ts","511","string","tavsiye","faq"
"lib/faq-data.ts","511","string","sağlık","faq"
"lib/faq-data.ts","511","string","doktor","faq"
"lib/faq-data.ts","514","string","suitable-beginners","faq"
"lib/faq-data.ts","515","string","safety","faq"
"lib/faq-data.ts","516","string","Bu yeni başlayanlar için uygun mu?","faq"
"lib/faq-data.ts","517","string","Evet. Başlangıç seçeneklerini seçin, yavaş başlayın ve kademeli ilerleyin.","faq"
"lib/faq-data.ts","518","string","başlangıç","faq"
"lib/faq-data.ts","518","string","uygun","faq"
"lib/faq-data.ts","518","string","yeni başlayan","faq"
"lib/faq-data.ts","521","string","when-stop-training","faq"
"lib/faq-data.ts","522","string","safety","faq"
"lib/faq-data.ts","523","string","Antrenmanı ne zaman bırakmalıyım?","faq"
"lib/faq-data.ts","524","string","Keskin ağrı, baş dönmesi, uyuşma veya güvensiz hissettiğiniz bir durum olursa durun. Gerekirse bir uzmana danışın.","faq"
"lib/faq-data.ts","525","string","dur","faq"
"lib/faq-data.ts","525","string","ağrı","faq"
"lib/faq-data.ts","525","string","güvenlik","faq"
"lib/faq-data.ts","525","string","ne zaman","faq"
"lib/faq-data.ts","528","string","can-get-refund","faq"
"lib/faq-data.ts","529","string","refunds","faq"
